style;color;name;image_url;description;season
EQYHA03473;KVJ0;HERITAGE BOONIE (KVJ0);;"__Fabric:__ Canvas
High definition woven label on centre front
Contrast print under brim
Drawcord with adjustable toggle";261
EQYBP03733;GNZ0;SCHOOLIE 3.0 (GNZ0);;"__Fabric:__ Recycled Polyester [600D/450D]
__Compartments/Closure:__ Large Main Zip Compartment with Laptop Sleeve, Front Zip Pocket, Top Zip Pocket, Two Side Pockets
__Straps:__ Adjustable Padded Shoulder Straps
Reflective Daisy Chain Attachments
Reflective Patch
Inside Organizer
__Size:__ 46[H] x 32[W] x 22[D] cm
__Volume:__ 30L";261
EQBNP03128;RQZ0;TAXERPANTYTH (RQZ0);;"__Fabric:__ Cotton elastane blend fabric
__Wash:__ Enzyme Wash
__Fit:__ Straight fit
__Waist:__ Adjustable waist
__Closure:__ Drawcord closure
__Pockets:__ Front slash pocket
Back patch pocket
__Branding:__ Woven label at back pocket";261
EQYBA03194;KVJ0;MEDBACKDRY (KVJ0);;"__Fabric:__ Sealed Seam Tarpaulin and Polyester [600D]
__Compartments/Closure:__ Main Compartment with Roll-Top Closure
Adjustable Strap
Screen-Printed Logo
__Size:__ 55[H] x 24[W] cm
__Volume:__ 10L";261
EQWAA03063;WEG6;LURGA TOWEL (WEG6);;"__Fabric:__ Towel fabric
__Fabric:__ Pure cotton velour [360 g/m2]
All-over printed design
Kangaroo pocket
Snap closure on sides
Woven label on pouch pocket";261
AQYHA03314;CRE0;Bushmaster (CRE0);;"__Fabric:__ Cotton twill fabric
Adjustable strap in matching fabric
Embroidery on front";261
EQYKT04415;PKS0;BAYI SS TEE (PKS0);;"__Fabric:__ Organic cotton [210 g/m2]
Textured effect
__Fit:__ Comfort fit, slightly wider for more comfort
__Neck:__ Rib at collar
__Sleeves:__ Short sleeves
Quiksilver woven label wrapped in side seam";261
EQYKT04415;WEG0;BAYI SS TEE (WEG0);;"__Fabric:__ Organic cotton [210 g/m2]
Textured effect
__Fit:__ Comfort fit, slightly wider for more comfort
__Neck:__ Rib at collar
__Sleeves:__ Short sleeves
Quiksilver woven label wrapped in side seam";261
EQBDS03072;BSP0;TAXERDENIMSHT16 (BSP0);;"__Fabric:__ Cotton denim
__Wash:__ Enzyme wash
__Fit:__ Classic, comfortable regular fit
16"" outseam
Adjustable
__Closure:__Drawcord
Front slash and back patch pocket";261
EQBDS03072;KZMW;TAXERDENIMSHT16 (KZMW);;"__Fabric:__ Cotton denim
__Wash:__ Enzyme wash
__Fit:__ Classic, comfortable regular fit
16"" outseam
Adjustable
__Closure:__Drawcord
Front slash and back patch pocket";261
EQWKT03213;GNZ0;MAKING WAVES PO (GNZ0);;"__Fabric:__ Organic cotton polyester [180 g/m2]
__Fit:__ Polo fit
Striped rib knit collar, front placket, bottom and cuffs
fancy main fabric
Recycled woven flag label with lettering in side seam";261
EQYBP03734;CMK0;BURNER28 (CMK0);;"__Fabric:__ Recycled Polyester [600D/450D Ripstop]
__Compartments:__ Main Zip Compartment with Laptop Sleeve, Two Side Pockets, One Front Pocket
__Straps:__ Adjustable Padded Shoulder Straps
Inside Organizer
__Size:__ 49[H] x 32[W] x 22[D] cm
__Volume:__ 28L";261
AQYHA03314;CJZ0;Bushmaster (CJZ0);;"__Fabric:__ Cotton twill fabric
Adjustable strap in matching fabric
Embroidery on front";261
EQYKT04414;GNZ3;LOPAZ STRIPED S (GNZ3);;"__Fabric:__ Organic cotton and polyester blend [190 g/m2]
Yarn-dyed thin stripes
__Fit:__ Classic, comfortable regular fit
__Neck:__ Rib knit on collar
Patch pocket on chest
Recycled Quiksilver woven flag label in side seam";261
EQYKT04414;TKS3;LOPAZ STRIPED S (TKS3);;"__Fabric:__ Organic cotton and polyester blend [190 g/m2]
Yarn-dyed thin stripes
__Fit:__ Classic, comfortable regular fit
__Neck:__ Rib knit on collar
Patch pocket on chest
Recycled Quiksilver woven flag label in side seam";261
EQBWS03388;KTP0;MWCHINOSHORTYTH (KTP0);;"__Fabric:__ Cotton twill fabric
__Wash:__ Enzyme Wash
__Fit:__ Straight
__Outseam:__ 17"" outseam
__Waist:__ Fixed
__Closure:__Zip and button
__Pockets:__ Front slash, back welt with button and pocket flap
Woven label on front slash pocket";261
EQYKT04414;MCH3;LOPAZ STRIPED S (MCH3);;"__Fabric:__ Organic cotton and polyester blend [190 g/m2]
Yarn-dyed thin stripes
__Fit:__ Classic, comfortable regular fit
__Neck:__ Rib knit on collar
Patch pocket on chest
Recycled Quiksilver woven flag label in side seam";261
EQYWS03915;BJK0;TAXERWS (BJK0);;"__Fabric:__ Cotton, elastane [200 g/m2]
__Wash:__ Acid wash on fabric for unique look
__Fit:__ Regular
__Outseam:__ 19"" outseam
__Waist:__ Faux fly
Round cotton drawcord on waistband
Side pockets
Back pocket";261
EQBWS03388;TKS0;MWCHINOSHORTYTH (TKS0);;"__Fabric:__ Cotton twill fabric
__Wash:__ Enzyme Wash
__Fit:__ Straight
__Outseam:__ 17"" outseam
__Waist:__ Fixed
__Closure:__Zip and button
__Pockets:__ Front slash, back welt with button and pocket flap
Woven label on front slash pocket";261
EQBNP03126;BGA0;TAXERCORDPNT (BGA0);;"__Fabric:__ Cotton
__Fit:__ Straight Tapered Fit
__Fly/Waist:__ Elastic Waistband with Drawcord
Fixed at Middle Back Waistband with Bartack
__Additional Details:__ Contrasted Embroidered Quiksilver Lettering at Left Side Pocket
Branded Label at Left Front Pocket and Right Back Pocket";261
EQBWS03389;KTP0;MWCARGOSHORTYOU (KTP0);;"__Fabric:__ Peached Cotton Twill
__Wash:__ Enzyme Wash
__Fit:__ Straight
__Outseam:__ 18"", regular length
__Waist:__ Fixed
__Closure:__Zip and button
__Pockets:__ Front slash, back welt with pocket flaps
Cargo pockets
Woven label on front slash pocket";261
EQBNP03126;CMK0;TAXERCORDPNT (CMK0);;"__Fabric:__ Cotton
__Fit:__ Straight Tapered Fit
__Fly/Waist:__ Elastic Waistband with Drawcord
Fixed at Middle Back Waistband with Bartack
__Additional Details:__ Contrasted Embroidered Quiksilver Lettering at Left Side Pocket
Branded Label at Left Front Pocket and Right Back Pocket";261
EQBWS03384;CJZ0;TAXERCARGOYOUTH (CJZ0);;"Polyester cotton blend Twill
__Fit:__ Elasticated fit
__Fly/Waist:__ Elasticated waistband with zip
Drawcord closure
Side pockets
Back pockets
Cargo pockets";261
EQBWS03384;KTP0;TAXERCARGOYOUTH (KTP0);;"Polyester cotton blend Twill
__Fit:__ Elasticated fit
__Fly/Waist:__ Elasticated waistband with zip
Drawcord closure
Side pockets
Back pockets
Cargo pockets";261
EQYBA03191;TKS0;PANDORPACK (TKS0);;"__Fabric:__ Recycled Polyester [600D]
__Compartments:__ Main Zipped Compartment, Front Zip Pocket
__Straps:__ Adjustable Shoulder Strap
Daisy Chain with D-Ring Attachment
Front Label
__Size:__ 18[H] x 15[W] x 5[D] cm
__Volume:__ 2L";261
EQYBP03736;CRE0;PUT IT ALL MID (CRE0);;"__Fabric:__ Sealed Seam Tarpaulin and Polyester [600D]
__Compartments/Closure:__ Main Compartment with Roll-Top Closure
Bonded Wet/Dry Compartment
Front Pocket for Essentials
Side Water Bottle Pockets with D-Ring Attachment
__Size:__ 60[H] x 33[W] x 18[D] cm
__Volume:__ 28L";261
EQYHA03460;SZH0;STACKER TECH (SZH0);;"Multi panel Side mesh panel
__Fabric:__ Wrinkle Polyamide
Side and front printed logo
Woven gros grain rear closure
Bungee cord loop";261
EQYHY03883;CRE0;TAXER AMPH (CRE0);;"__Coating:__ PFC FREE HYDROPHOBIC TREATMENT
__Fabric:__ Remade Stretch from post-consumer recycled plastic bottles
__Fit:__ Straight Leg Fit
__Outseams:__ 18"" outseam
__Waist And Closure:__ Classic Comfort Waistband with fixed drawcord closure
__Fly:__ No fly
__Pockets:__ Side-entry pockets, Back pocket with water-resistant auto-lock zipper
Iconic Mountain and Wave Logo
Key bungee loop side pocket
Recycled yarn";261
EQYHA03460;KZM0;STACKER TECH (KZM0);;"Multi panel Side mesh panel
__Fabric:__ Wrinkle Polyamide
Side and front printed logo
Woven gros grain rear closure
Bungee cord loop";261
EQWNP03067;RQZ0;VISTAWOVENPANT (RQZ0);;"__Fabric:__ Lyocell [155 g/m2]
__Fit:__ Pleat and wide legs fit
Elasticated waistband
__Wash:__ Softener wash and anti-pilling treatment
Quiksilver embroidery on left leg";261
EQWHA03098;WEG0;CALLOW CAP (WEG0);;"__Fabric:__ Cotton twill [295 g/m2]
__Fit:__ Retro cap 5 panels
Adjustable back closure
Colour blocked design
Screen print on front";261
EQWWT03157;SZH1;VISTAWOVENTANK (SZH1);;"__Fabric:__ Lyocell [155 g/m2]
__Fit:__ Tank with deep round shape on back
__Wash:__ Softener wash for soft hand feel
Quiksilver embroidery at middle back";261
EQYKT04391;CRE0;SLUB ROUNDNECK (CRE0);;"__Fabric:__ Cotton slub
__Fit:__ Regular fit
Rib collar
Chest embroidery
Quiksilver recycled woven label";261
EQWWT03157;TKS0;VISTAWOVENTANK (TKS0);;"__Fabric:__ Lyocell [155 g/m2]
__Fit:__ Tank with deep round shape on back
__Wash:__ Softener wash for soft hand feel
Quiksilver embroidery at middle back";261
EQYKT04391;MKT0;SLUB ROUNDNECK (MKT0);;"__Fabric:__ Cotton slub
__Fit:__ Regular fit
Rib collar
Chest embroidery
Quiksilver recycled woven label";261
EQWWT03157;RQZ0;VISTAWOVENTANK (RQZ0);;"__Fabric:__ Lyocell [155 g/m2]
__Fit:__ Tank with deep round shape on back
__Wash:__ Softener wash for soft hand feel
Quiksilver embroidery at middle back";261
EQYKT04391;GCC0;SLUB ROUNDNECK (GCC0);;"__Fabric:__ Cotton slub
__Fit:__ Regular fit
Rib collar
Chest embroidery
Quiksilver recycled woven label";261
EQYKT04391;GNZ0;SLUB ROUNDNECK (GNZ0);;"__Fabric:__ Cotton slub
__Fit:__ Regular fit
Rib collar
Chest embroidery
Quiksilver recycled woven label";261
EQYHY03888;CJZH;NELSON (CJZH);;"__Fabric:__ Recycled Nylon made from textile waste
__Fit:__ Straight Leg Fit
__Outseams:__ 18"" outseam
__Waist And Closure:__ Classic Comfort Waistband with fixed drawcord closure
__Fly:__ Functional Zip Fly
Coin pocket
Side pocket
Back pockets";261
AQYWR03138;RQZ0;DNA Tee SS (RQZ0);;"__Collection:__ DNA collection
__Fabric:__ Recycled polyester elastane blend fabric
Our Cotton-Feel is a fine brushed fabric made with recycled yarn and designed not to stretch out over time
Neoprene Foam: Stretchflight neoprene foam 
__Technology:__ Moisture-wicking properties pull sweat away from the skin, keeping you dry
Chlorine resistant
__UV Protection:__ UPF 50+ Sun protection
Dye: Solution dyed (black)
__Fit:__ Loose fit
__Neck:__ Crew neck
__Sleeves:__ Short sleeves
__Closure:__Pullover closure
Download [Declaration Of Conformity](https://cdn.napali.app/static/global/certificates/LYCRAS/243_QS_LYCRA-14774-Declaration_de_conformite-EPI_type_I.pdf)";261
AQYWR03139;WBB0;DNA Tee LS (WBB0);;"__Fabric:__ Recycled polyester elastane blend cotton feel fine brushed fabric made with recycled yarn
Neoprene Foam: Stretchflight neoprene foam
__Technology:__ Moisture-wicking properties pull sweat away from the skin, keeping you dry
Chlorine resistant
__UV Protection:__ 50+ UPF sun protection 
Dye: Solution dyed (black)
__Fit:__ Loose fit 
__Neck:__ Crew neck 
__Sleeves:__ Long sleeves 
__Closure:__Pullover closure
Download [Declaration Of Conformity](https://cdn.napali.app/static/global/certificates/LYCRAS/243_QS_LYCRA-14774-Declaration_de_conformite-EPI_type_I.pdf)";261
EQYHY03888;BRQH;NELSON (BRQH);;"__Fabric:__ Recycled Nylon made from textile waste
__Fit:__ Straight Leg Fit
__Outseams:__ 18"" outseam
__Waist And Closure:__ Classic Comfort Waistband with fixed drawcord closure
__Fly:__ Functional Zip Fly
Coin pocket
Side pocket
Back pockets";261
AQYWR03139;RQZ0;DNA Tee LS (RQZ0);;"__Fabric:__ Recycled polyester elastane blend cotton feel fine brushed fabric made with recycled yarn
Neoprene Foam: Stretchflight neoprene foam
__Technology:__ Moisture-wicking properties pull sweat away from the skin, keeping you dry
Chlorine resistant
__UV Protection:__ 50+ UPF sun protection 
Dye: Solution dyed (black)
__Fit:__ Loose fit 
__Neck:__ Crew neck 
__Sleeves:__ Long sleeves 
__Closure:__Pullover closure
Download [Declaration Of Conformity](https://cdn.napali.app/static/global/certificates/LYCRAS/243_QS_LYCRA-14774-Declaration_de_conformite-EPI_type_I.pdf)";261
AQYWR03138;WBB0;DNA Tee SS (WBB0);;"__Collection:__ DNA collection
__Fabric:__ Recycled polyester elastane blend fabric
Our Cotton-Feel is a fine brushed fabric made with recycled yarn and designed not to stretch out over time
Neoprene Foam: Stretchflight neoprene foam 
__Technology:__ Moisture-wicking properties pull sweat away from the skin, keeping you dry
Chlorine resistant
__UV Protection:__ UPF 50+ Sun protection
Dye: Solution dyed (black)
__Fit:__ Loose fit
__Neck:__ Crew neck
__Sleeves:__ Short sleeves
__Closure:__Pullover closure
Download [Declaration Of Conformity](https://cdn.napali.app/static/global/certificates/LYCRAS/243_QS_LYCRA-14774-Declaration_de_conformite-EPI_type_I.pdf)";261
EQYHA03469;KVJ0;DECADES COTTON (KVJ0);;"6-panel structured design
Curved brim
Faux debossed patch on centre front
Washed Twill front panels
Rear mesh panels
High Definition label at rear closure
Adjustable plastic snap closure
__Fabric:__ Polyester cotton blend fabric";261
EQKHA03043;SZH0;DECADES COTTON (SZH0);;"5-panel foam trucker design
Sublimated art on front panels
Adjustable plastic snap closure";261
EQYHA03469;CMK0;DECADES COTTON (CMK0);;"6-panel structured design
Curved brim
Faux debossed patch on centre front
Washed Twill front panels
Rear mesh panels
High Definition label at rear closure
Adjustable plastic snap closure
__Fabric:__ Polyester cotton blend fabric";261
EQKHA03043;KZM0;DECADES COTTON (KZM0);;"5-panel foam trucker design
Sublimated art on front panels
Adjustable plastic snap closure";261
EQYHY03877;BRQH;UNION HEATHER (BRQH);;"__Coating:__ PFC-Free Hydrophobic Treatment
__Fabric:__ Remade Surfsilk [Sustainable Fabric]
__Fit:__ Straight Leg
Non-Corrosive Zip Fly
Side-Entry Pockets
Back Left Pocket with Button Closure
Back Right Pocket with Auto-Lock Zipper
Key Bungee Loop";261
EQWBP03012;TKS0;HEADFORD BAG (TKS0);;"__Fabric:__ Nylon [120 g/m2]
__Compartments:__ 1 main compartment with zip closure
1 laptop sleeve inside bag with hook and loop closure
1 external front pocket with zip closure
Handles webbing
Adjustable shoulders straps
Heat transfer logo branding
Quiksilver woven label inside bag";261
EQWWD03126;GNZ6;CRAIGROMPER (GNZ6);;"__Fabric:__ Organic cotton twill [326 g/m2]
__Fit:__ Short sleeve short leg fit
__Wash:__ Heavy wash
All-over printed design
Collared design
Zip closure on front
Patch pocket on back
Elasticated waistband
Recycled Quiksilver label pack";261
AQYNP03027;CJZ0;CARPENTRPANT (CJZ0);;"__Fabric:__ Cotton canvas fabric
__Wash:__ Garment wash
__Fit:__ Baggy fit
__Waist:__ Fixed waist
__Closure:__Zipper and QS shank closure
__Pockets:__ Front slash pocket
Back patch pocket
Utility pockets
__Branding:__ Woven label on back pocket
__Other Features:__ Functional hammer loop";261
EQWWD03127;RQZ3;ANGUASTRIPESDUN (RQZ3);;"__Fabric:__ Striped Cotton [270 g/m2]
__Fit:__ Classic, comfortable regular fit
__Wash:__ Enzyme wash
Metal buckle and Shank buttons for adjustable straps
Sides closure
Patched front pocket with woven label branding

";261
EQYWS03909;KVJ6;TAXERJACQUARD (KVJ6);;"__Fabric:__ Cotton [285 g/m2]
Corduroy fabric
__Fit:__ Regular 19""
__Outseam:__ 19"" outseam
__Waist:__ Elasticated waistband
Drawcord closure
Side pockets
Back pockets
Quiksilver print";261
AQYHA05377;CRE0;CLASSIC FOAM OM (CRE0);;"__Fabric:__ Polyester fabric
__Construction:__ 5 Panel foam construction
__Visor:__ Semi-curved bill
__Closure:__Plastic snapback closure
__Branding:__ High density screen print on centre front
__Other Features:__ Polyester foam backed front panel
Mesh rear panels
High definition label at rear closure";261
EQYHA03463;KVJ0;DRIFTER 6P MERC (KVJ0);;"6 Panel Low crown unstructured fit
Flat rounded brim
__Fabric:__ Over dyed Cotton Canvas fabric
Embroidery art logo on centre front
Contrasted stitching
High Definition label at rear closure";261
AQYHA05180;TKS0;BUCKOLOGY (TKS0);;0;261
AQYHA05377;BLC0;CLASSIC FOAM OM (BLC0);;"__Fabric:__ Polyester fabric
__Construction:__ 5 Panel foam construction
__Visor:__ Semi-curved bill
__Closure:__Plastic snapback closure
__Branding:__ High density screen print on centre front
__Other Features:__ Polyester foam backed front panel
Mesh rear panels
High definition label at rear closure";261
EQWHA03099;TKS0;FOXFORD BUCKET (TKS0);;"__Fabric:__ Cotton canvas [270 g/m2]
__Fit:__ Bucket fit
__Wash:__ Enzyme wash
All-over printed design
Quiksilver woven patch on centre front
Woven flag label inside hat";261
EQWKT03214;RQZ0;BOYFRIEND SS (RQZ0);;"__Fabric:__ Organic cotton [180 g/m2]
__Fit:__ Classic boyfriend fit
__Neck:__ Crew neckline
Quiksilver puff ink graphic on centre front
Rib knit collar
__Wash:__ Garment wash with softener
Quiksilver recycled woven flag label in side seam";261
EQWZT03212;WEG6;BOYFRIEND CROP  (WEG6);;"__Fabric:__ Pure organic cotton fabric [180 g/m2]
__Fit:__ Boyfriend fit for an oversized look, cropped for a shorter length
__Neck:__ Crew neckline
All-over printed design
__Wash:__ Stone wash for a vintage look and a soft hand feel
Rib knit on collar
Quiksilver recycled label pack";261
EQYKT04415;CMK0;BAYI SS TEE (CMK0);;"__Fabric:__ Organic cotton [210 g/m2]
Textured effect
__Fit:__ Comfort fit, slightly wider for more comfort
__Neck:__ Rib at collar
__Sleeves:__ Short sleeves
Quiksilver woven label wrapped in side seam";261
EQYNP03337;CJZ0;TAXERCARGOPT (CJZ0);;"__Fabric:__ Poly/cotton twill
__Fit:__ Straight fit
Enzyme wash
Adjustable waist with drawcord
Front slash pockets
Back welt pockets
Side cargo pockets
Branding label on back pocket and left cargo pocket";261
EQWKT03214;SJSH;BOYFRIEND SS (SJSH);;"__Fabric:__ Organic cotton [180 g/m2]
__Fit:__ Classic boyfriend fit
__Neck:__ Crew neckline
Quiksilver puff ink graphic on centre front
Rib knit collar
__Wash:__ Garment wash with softener
Quiksilver recycled woven flag label in side seam";261
EQYKT04415;BGA0;BAYI SS TEE (BGA0);;"__Fabric:__ Organic cotton [210 g/m2]
Textured effect
__Fit:__ Comfort fit, slightly wider for more comfort
__Neck:__ Rib at collar
__Sleeves:__ Short sleeves
Quiksilver woven label wrapped in side seam";261
EQBNP03128;CRE0;TAXERPANTYTH (CRE0);;"__Fabric:__ Cotton elastane blend fabric
__Wash:__ Enzyme Wash
__Fit:__ Straight fit
__Waist:__ Adjustable waist
__Closure:__ Drawcord closure
__Pockets:__ Front slash pocket
Back patch pocket
__Branding:__ Woven label at back pocket";261
AQBHA03556;KVJ8;KNOW IT ALL BKT (KVJ8);;0;261
EQYDS03119;BFBW;QUIKREGULARDENS (BFBW);;"__Fabric:__ Stretch cotton blend denim fabric [15 oz.]
__Fit:__ Classic, comfortable regular fit
__Outseam:__ 20"" outseam 
__Wash:__ Medium blue wash for vintage look with medium shade of light blue whiskers
Leather patch on back of waistband
Printed internal pocket bags

";261
EQYDS03119;BLCW;QUIKREGULARDENS (BLCW);;"__Fabric:__ Stretch cotton blend denim fabric [15 oz.]
__Fit:__ Classic, comfortable regular fit
__Outseam:__ 20"" outseam 
__Wash:__ Medium blue wash for vintage look with medium shade of light blue whiskers
Leather patch on back of waistband
Printed internal pocket bags

";261
EQYDS03119;KVJ0;QUIKREGULARDENS (KVJ0);;"__Fabric:__ Stretch cotton blend denim fabric [15 oz.]
__Fit:__ Classic, comfortable regular fit
__Outseam:__ 20"" outseam 
__Wash:__ Medium blue wash for vintage look with medium shade of light blue whiskers
Leather patch on back of waistband
Printed internal pocket bags

";261
